m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
2;13;0.9999999849596346;32.4619126624491;0.4386744954385014;-1237.681759785195;-1205.6249542426854;3.4978814979493587;3.373813623220201;0.03853683561161336;1.1854502631182318;26.19804614981874;0.003482759853960174
3;14;0.9999999848730998;32.29248764817259;0.44236284449551494;-1235.1826390831145;-1200.6599254219504;3.4978814979493587;3.3975395921217455;0.0383443532931107;1.1835553070933245;25.91989239732185;0.0038494330721018807
4;15;0.9999999867761549;17.361301732808215;0.24112919073344743;-1244.8800483969458;-1207.891426617127;3.4978814979493587;4.611339890681521;0.02765486039491627;1.5416061840517017;8.541533146473906;0.5760940573342701
5;16;0.9999999867155583;17.39439259467923;0.2449914449954821;-1242.4822929170737;-1203.0277630186004;3.4978814979493587;4.6355699370188574;0.027719025465249736;1.5479623093771733;8.46344231888809;0.5836645666739317
6;17;0.9999999867684987;17.35706077832052;0.24795801111886456;-1240.8296925587802;-1198.9092545416522;3.4978814979493587;4.618166433820292;0.027640472286425855;1.5451489255418336;8.527664875500196;0.5774372204816184
7;18;0.9999999867647356;17.343016389295936;0.25134806361298456;-1238.8049528060442;-1194.4186066702616;3.4978814979493587;4.623786932606677;0.027546179742657273;1.5492150863358987;8.530676366638335;0.5771455035063303
8;19;0.9999999867248094;17.36208405300471;0.2553247654853634;-1236.5428995561101;-1189.690645301673;3.4978814979493587;4.642994493991637;0.027704871061416725;1.5571266235927308;8.491621630541122;0.5809307244971095
9;20;0.9999999866296674;17.464236504214185;0.260660246331555;-1233.9216025891822;-1184.6034402160906;3.4978814979493587;4.667856295375472;0.027993106753309682;1.5585342231263433;8.383694697495612;0.5914123932701215
10;21;0.9999999867356193;17.36233414433969;0.2630656688536317;-1232.6137715358068;-1180.8297010440606;3.4978814979493587;4.638085780355183;0.027581563148010524;1.5538506338709;8.48755649701454;0.581324972418577
11;22;0.9999999867674185;17.37449900453534;0.2672999846851591;-1230.8225905852198;-1176.572611974819;3.4978814979493587;4.615147609378312;0.027626360976429787;1.5425057982509678;8.530197572881486;0.5771918814533394
12;23;0.9999999867117305;17.35769516792644;0.27121398699885063;-1228.4572282751813;-1171.7413415461258;3.4978814979493587;4.653062366712035;0.02774747756606466;1.5605595179752936;8.45020293930733;0.5849497332593011
13;24;0.9999999867302344;17.376241993208648;0.27581336497156583;-1226.5784595170444;-1167.3966646693343;3.4978814979493587;4.643557100715512;0.027698624768233593;1.5620343836730572;8.518885445474222;0.5782878204808698
14;25;0.9999999867056082;17.247586050460303;0.2781868717816178;-1224.4171540066618;-1162.769451040297;3.4978814979493587;4.655733578081467;0.02818744913503224;1.5708087440592;8.502357440911085;0.5798897598088488
15;26;0.9999999883977998;15.432030208074211;0.2529841017717084;-1234.2619881093613;-1170.1483770243422;3.4978814979493587;4.354643511989664;0.02856909157044285;1.7616444178448794;7.967479494572773;0.6320136138933894
16;27;0.9999999867796904;17.32711342709297;0.28878522378488286;-1220.903311727068;-1154.3237925233943;3.4978814979493587;4.617462100574343;0.027674834019766337;1.5491138434875358;8.557301784161586;0.5745675587885553
17;28;0.9999999866909288;17.36198123903586;0.2942708684582349;-1218.3211432862508;-1149.2757159639225;3.4978814979493587;4.668931476661697;0.027766919362703923;1.5683914719119256;8.410519832268305;0.5888044983387837
18;29;0.999999988602552;14.968459735952388;0.2580768919991791;-1229.811047723626;-1158.299712282643;3.4978814979493587;4.329784397070213;0.028250228805467792;1.779602740889889;7.9583104558404605;0.6329092379873507
19;30;0.9999999867581038;17.330385300398188;0.3040418473754068;-1214.7613707723656;-1140.784127212728;3.4978814979493587;4.6265549468440526;0.027583132085168494;1.5532890995292226;8.550202778470245;0.5752546892835974
20;31;0.999999986723035;17.421380416441608;0.3110960788650287;-1212.5312715558878;-1136.0881198775958;3.4978814979493587;4.643260465973853;0.02749796365816426;1.550169934462342;8.411782331800863;0.5886818014673098
